title,type,year,rated,released,genre,director,writer,language,country,imdb_id,imdb_rating,imdb_votes,production,website,poster
House of Hummingbird,movie,2018,Not Rated,26 Jun 2020,Drama,Bora Kim,Bora Kim,Korean,South Korea,tt8951086,7.4,"1,745",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjM4OTYzZGItMjI2MC00NzJjLTlmODUtYjQxYTE0MTIwNDMyXkEyXkFqcGdeQXVyNTkzMTUwMDI@._V1_SX300.jpg
Oggy and the Cockroaches,series,1997–,TV-Y,28 Nov 1998,"Animation, Action, Comedy, Family",N/A,"Jean-Yves Raimbaud, Marc Du Pontavice","French, English","France, Canada, Philippines, Vietnam, South Korea, USA, UK",tt0213363,7.3,"3,602",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzBmODg2NDctODE2Ny00NjcwLTliNTYtZTlmMjg4MTAwMzJmXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg
The Good the Bad the Weird,movie,2008,R,17 Jul 2008,"Action, Adventure, Comedy, Western",Jee-woon Kim,"Jee-woon Kim (screenplay), Min-suk Kim (screenplay)","Korean, Mandarin, Japanese",South Korea,tt0901487,7.3,"33,484",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzgxYWM3MjEtZjhmYi00YWRlLWE4YjItYmI3NTVmOTljNzUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Miss Granny,movie,2014,PG-13,22 Jan 2014,"Comedy, Fantasy, Music",Dong-hyuk Hwang,"Dong-ik Shin, Yoon-jeong Hong, Hee-seon Dong, Dong-hyuk Hwang (adaptation)",Korean,South Korea,tt3516378,7.2,"2,814",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWMzNTU3Y2UtYzc4NS00YWY5LWEwOWItMDg0ZmY3ZjYwYzE1XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg
You've Fallen for Me,series,2011,N/A,29 Jun 2011,"Drama, Music, Romance",N/A,N/A,Korean,South Korea,tt2623064,7.2,"1,555",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzAxNGMzMmYtMjI1MS00MzlkLWFjNzItYjU5MDVhOWZiYzJjXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
The Tiger,movie,2015,Not Rated,08 Jan 2016,"Action, Adventure, Drama",Park Hoon-jung,Park Hoon-jung,"Korean, Japanese",South Korea,tt5066556,7.3,"4,819",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNDI0ZjQwMDMtOTUzMy00YTcwLWEwMWEtN2QxN2RkMjMwNTViXkEyXkFqcGdeQXVyNDU2MDY1NjE@._V1_SX300.jpg
Ultimate Beastmaster,series,2017–2018,N/A,24 Feb 2017,"Game-Show, Reality-TV",N/A,"David Broome, Sylvester Stallone","English, Spanish, Korean, Japanese, German, Portuguese","USA, Brazil, South Korea, Mexico, Japan, Germany",tt5607970,7.3,"2,116",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjkxMjM5MTkzM15BMl5BanBnXkFtZTgwNDAwODIzMTI@._V1_SX300.jpg
Okja,movie,2017,TV-MA,28 Jun 2017,"Action, Adventure, Drama, Sci-Fi",Bong Joon Ho,"Bong Joon Ho (screenplay by), Jon Ronson (screenplay by), Bong Joon Ho (story by)","English, Korean, Spanish","South Korea, USA",tt3967856,7.3,"106,006","Kate Street Picture Company, Plan B Entertainment, Lewis Pictures, Netflix",N/A,https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_SX300.jpg
My Annoying Brother,movie,2016,PG,09 Dec 2016,"Comedy, Drama",Soo-Kyung Kwon,Young-a Yoo,Korean,South Korea,tt6388082,7.3,"2,434",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTc5MDcwNDQ4Nl5BMl5BanBnXkFtZTgwNzA4NTEwMTI@._V1_SX300.jpg
Argon,series,2017,N/A,04 Sep 2017,Drama,N/A,N/A,Korean,South Korea,tt7094798,7.4,202,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGExOGRiMGQtYjFmYS00YmU0LWJkYjAtYTBkZjFmZWJkNzcyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Along With the Gods: The Two Worlds,movie,2017,Not Rated,20 Dec 2017,"Action, Drama, Fantasy",Yong-hwa Kim,"Ho-min Ju (story), Yong-hwa Kim",Korean,South Korea,tt7160070,7.3,"12,368",N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2FjN2Q0ZWQtN2NiOC00MTZjLTg3ZDEtMmVkNzM0ODBkYmU1XkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
Save the Green Planet!,movie,2003,Not Rated,04 Apr 2003,"Comedy, Sci-Fi, Thriller",Joon-Hwan Jang,Joon-Hwan Jang,Korean,South Korea,tt0354668,7.3,"7,655",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWI3NTkzYzItNDlmYi00ODBlLWJlNWUtMTdiOWNlNjNkZTFjXkEyXkFqcGdeQXVyMjQ1NjEyNzE@._V1_SX300.jpg
Microhabitat,movie,2017,Not Rated,22 Mar 2018,"Comedy, Drama, Romance",Go-Woon Jeon,Go-Woon Jeon,Korean,South Korea,tt8191502,7.4,974,N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTIyNTVjMWItYjNlNS00YjJhLTkzMTMtNjI5MjU0ZjY1YTdiXkEyXkFqcGdeQXVyNjUxNDg1MzU@._V1_SX300.jpg
Moonlit Winter,movie,2019,N/A,14 Nov 2019,"Drama, Romance",Dae Hyung Lim,Dae Hyung Lim,"Korean, Japanese",South Korea,tt11311974,7.0,287,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjliYmI1ODQtOTkyMC00NjhkLTkzZGEtOGNjOGNjODk5ZTZhXkEyXkFqcGdeQXVyMDM1MzY1Mg@@._V1_SX300.jpg
The Man Standing Next,movie,2020,Not Rated,24 Jan 2020,"Drama, History, Thriller",Min-ho Woo,"Ji-min Lee, Min-ho Woo","Korean, English, French, Japanese",South Korea,tt11358398,7.0,"1,955",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYTg4YzkyMWEtODZhOS00ZDk1LThhNzUtYzBhZDVlZDIzYTc4XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Pinkfong Wonderstar,series,2019–,N/A,16 Mar 2019,Animation,N/A,N/A,Korean,South Korea,tt9854932,7.0,12,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDc0YTZiOTAtYjUzNi00YzE3LWI5YzQtY2ZmMWQ4NWM3NGE3XkEyXkFqcGdeQXVyOTY0MDUzMDg@._V1_SX300.jpg
Pinkfong Wonderstar,series,2019–,N/A,16 Mar 2019,Animation,N/A,N/A,Korean,South Korea,tt9854932,7.0,12,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDc0YTZiOTAtYjUzNi00YzE3LWI5YzQtY2ZmMWQ4NWM3NGE3XkEyXkFqcGdeQXVyOTY0MDUzMDg@._V1_SX300.jpg
A Hard Day,movie,2014,Not Rated,29 May 2014,"Action, Crime, Thriller",Seong-hun Kim,"Seong-hun Kim, Seong-hun Kim, Hae-jun Lee (adaptation)",Korean,South Korea,tt3697626,7.2,"11,434",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYThiMzE1ZWMtZDU2MC00ZmQ2LTg0ODEtMTgxNjA4MDk0ZGIzXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_SX300.jpg
Architecture 101,movie,2012,G,22 Mar 2012,"Drama, Romance",Yong-Joo Lee,"Ji-hye Kim (adaptation), Yong-Joo Lee",Korean,South Korea,tt2337981,7.2,"3,279",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjE1NTI0ZGEtNDM5Ny00ODExLThkMDAtODQ1YmI5MWYxODZmXkEyXkFqcGdeQXVyMjk3NjE3NTM@._V1_SX300.jpg
As One,movie,2012,PG-13,03 May 2012,"Drama, Sport",Hyun-Sung Moon,"Yeong-ah Yoo (screenplay), Sung-hui Kwon (screenplay), Hyun-Sung Moon (screenplay adaptation), Eun-ill Lee (screenplay adaptation)","Korean, Japanese",South Korea,tt2328503,7.0,"1,063",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTY4MTQzNTQyM15BMl5BanBnXkFtZTcwNjAzMzM5Nw@@._V1_SX300.jpg
Cinderella and the Four Knights,series,2016,N/A,12 Aug 2016,"Comedy, Romance",N/A,N/A,Korean,South Korea,tt5764414,7.4,"2,555",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDk4MzYxMjYtNWI0ZS00NDE1LTk5YjYtZjI4NDM1ZTBhZjdmXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Public Enemy,movie,2002,Not Rated,25 Jan 2002,Action,Woo-Suk Kang,"Bon-han Gu (story), Seung-jae Baek (screenplay), Yoon-Seup Jung (screenplay), Hyeon-jeong Kim (screenplay), Yoon-suk Chae (screenplay)",Korean,South Korea,tt0306909,7.2,"2,113",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZTQwNTM3YjMtODQzOS00YWNmLWEyYTQtMTgzZWYyNmUwMDNlXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_SX300.jpg
Tazza: The High Rollers,movie,2006,N/A,28 Sep 2006,"Comedy, Crime",Dong-hoon Choi,"Dong-hoon Choi, Yeong-man Heo (comic), Myeong-chan Park (comic)",Korean,South Korea,tt0875025,7.2,"2,042",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU1MjQ0ODMzMF5BMl5BanBnXkFtZTgwNjI5ODc1MjE@._V1_SX300.jpg
The Spy Gone North,movie,2018,Not Rated,17 Aug 2018,"Drama, Thriller",Jong-bin Yoon,"Sung-hui Kwon, Myeong-chan Park (comic), Jong-bin Yoon","Korean, Mandarin, Japanese",South Korea,tt8290698,7.3,"3,708",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNWNiMTAzY2UtYmIwNy00ZGEzLTkwYWYtYjEwZWRmMDBkMjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Bacchus Lady,movie,2016,N/A,06 Oct 2016,Drama,Je-yong Lee,Je-yong Lee (screenplay),"Korean, Tagalog, English",South Korea,tt5628012,7.1,391,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjRmZTVhZGUtYThlNy00MjNhLWI0NzAtZGUyY2NkMDRkZDg2XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
The Liar and His Lover,series,2017,N/A,20 Mar 2017,"Music, Romance",N/A,N/A,Korean,South Korea,tt6422226,6.9,620,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzkwNWNhMTUtYmQ4MC00NDc0LWI4MzctMzVhMzk4MDliZTUyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
The Outlaws,movie,2017,Not Rated,06 Oct 2017,"Action, Crime",Yoon-Seong Kang,Yoon-Seong Kang,"Korean, Chinese",South Korea,tt7468056,7.2,"4,503",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzNkY2JjOGUtZTgyNS00YWZmLWIzNjctNGFkMGI2OTMwNmY2XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
100 Days My Prince,series,2018,N/A,10 Sep 2018,"Comedy, History, Romance",N/A,N/A,Korean,South Korea,tt8199972,7.5,927,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjljZGVmOWUtMGE4My00OGEyLWE2MWUtOWViYmE1YjQ5YWQzXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Romang,movie,2019,N/A,03 Apr 2019,"Drama, Romance",Chang-Geun Lee,N/A,"English, Korean",South Korea,tt10449460,7.1,126,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTE0ZTc1YTAtZjdjZC00ZTE5LWFhMjYtZTliNDllN2EwMGE5XkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_SX300.jpg
Snowpiercer,movie,2013,R,11 Jul 2014,"Action, Drama, Sci-Fi",Bong Joon Ho,"Jacques Lob (based on ""Le Transperceneige"" by), Benjamin Legrand (based on ""Le Transperceneige"" by), Jean-Marc Rochette (based on ""Le Transperceneige"" by), Bong Joon Ho (screen story by), Bong Joon Ho (screenplay by), Kelly Masterson (screenplay by)","English, Korean, French, Japanese, Czech, German","South Korea, Czech Republic",tt1706620,7.1,"322,589","Opus, CJ Entertainment, Stillking Films, Moho Film",N/A,https://m.media-amazon.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_SX300.jpg
Confession of Murder,movie,2012,Not Rated,08 Nov 2012,"Action, Crime, Thriller",Byung-gil Jung,"Won-Chan Hong, Byung-gil Jung, Dong-kyu Kim (screenplay)",Korean,South Korea,tt2468774,7.1,"9,060",Showbox/Mediaplex,N/A,https://m.media-amazon.com/images/M/MV5BMjI1ODUxMjc0NV5BMl5BanBnXkFtZTgwNTg3MTcyMTE@._V1_SX300.jpg
Thirst,movie,2009,R,30 Apr 2009,"Drama, Fantasy, Horror, Romance",Chan-wook Park,"Émile Zola (inspired by ""Thérèse Raquin""), Chan-wook Park (screenplay by), Seo-kyeong Jeong (screenplay by)","Korean, English, French","South Korea, USA",tt0762073,7.1,"42,757",Moho Film,N/A,https://m.media-amazon.com/images/M/MV5BYzA4MGVkNjMtYWI5NC00YTQwLWJkZTUtOTdjYmI5OGE4ZTUwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
The Admiral: Roaring Currents,movie,2014,Not Rated,30 Jul 2014,"Action, Drama, History, War",Han-min Kim,"Cheol-Hong Jeon, Han-min Kim","Korean, Japanese, English, Hindi",South Korea,tt3541262,7.1,"10,421",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMjA1MzE5NTMyNl5BMl5BanBnXkFtZTgwODA4MzI0MjE@._V1_SX300.jpg
The Terror Live,movie,2013,Not Rated,31 Jul 2013,"Action, Crime, Thriller",Byung-woo Kim,Byung-woo Kim,Korean,South Korea,tt2990738,7.1,"5,974",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTJhNDNhZGItZWY2Ni00YmM3LWJmMjctOGJjNmNmZGY4YjVlXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
Punch,movie,2011,N/A,20 Oct 2011,"Drama, Sport",Han Lee,"Dong-Woo Kim (screenplay), Lyeo-ryung Kim (based on the novel by)",Korean,South Korea,tt2088012,7.1,"1,023",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTU3NTA5NTI5MV5BMl5BanBnXkFtZTgwNDI3MTAzMjE@._V1_SX300.jpg
Cold Eyes,movie,2013,Not Rated,03 Jul 2013,"Action, Crime, Thriller","Ui-seok Jo, Byung-seo Kim","Kin-Yee Au (original screenplay), Ui-seok Jo, Nai-Hoi Yau (original screenplay)",Korean,South Korea,tt2969656,7.1,"6,738",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTJhMjI3NzUtOGQ1Zi00NzY4LWEzYTItOGI1YTVmN2IxNTJjXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
A Frozen Flower,movie,2008,N/A,30 Dec 2008,"Drama, History, Romance",Ha Yoo,Ha Yoo (screenplay),Korean,South Korea,tt1155053,7.1,"3,868",Universal Pictures,N/A,https://m.media-amazon.com/images/M/MV5BMWZhNjQ4ZTItNDM0NS00NGEzLWE5YjAtMmJmM2RhMTMwNzNkXkEyXkFqcGdeQXVyMzQ2MDUxMTg@._V1_SX300.jpg
The Age of Shadows,movie,2016,TV-MA,23 Sep 2016,"Action, Drama, Thriller",Jee-woon Kim,"Jee-woon Kim, Ji-min Lee, Jong-dae Park, Kathy Pilon (english script)","Korean, Japanese, Mandarin, English",South Korea,tt4914580,7.1,"8,591",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjA4NDk2MzYxM15BMl5BanBnXkFtZTgwNzA4MDYyMDI@._V1_SX300.jpg
Seoul Searching,movie,2015,TV-MA,15 Dec 2017,"Comedy, Drama, Music, Romance",Benson Lee,Benson Lee,"English, Korean, German","South Korea, China, USA",tt2566644,7.0,"1,306",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUyNDM2MzQ1OV5BMl5BanBnXkFtZTgwMzU0NzEwOTE@._V1_SX300.jpg
Wonderful Nightmare,movie,2015,N/A,13 Aug 2015,"Comedy, Drama, Fantasy",Hyo-jin Kang,"Je-Yeong Kim (screenplay), Harry Segall (original concept)",Korean,South Korea,tt5058114,7.1,786,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzhiOGRjMDUtNjM3NC00MzRmLTlkYzgtMDlkMjUyNWNkMjMxXkEyXkFqcGdeQXVyNTI4MDA2NDE@._V1_SX300.jpg
Memoir of a Murderer,movie,2017,Not Rated,08 Sep 2017,"Action, Crime, Thriller",Shin-yeon Won,"Jo-yun Hwang, Young-ha Kim (novel)",Korean,South Korea,tt5729348,7.2,"6,393",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNGY2MDkzMTctMjI3Mi00ODM0LWExNDktNGJlNDI2OGU2OTExXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
Steel Rain,movie,2017,TV-MA,14 Mar 2018,"Action, Drama, Thriller",WooSuk Yang,"Ha-Yong Jung, WooSuk Yang","Korean, Mandarin, English",South Korea,tt6769508,7.1,"4,496",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYzI0YjY0ODktOWU3MC00MjkyLThiNjQtNGM5NTllODRhOWQwXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg
Too Beautiful to Lie,movie,2004,N/A,16 Jan 2004,"Comedy, Romance",Hyeong-jun Bae,Yeon-seon Park,Korean,South Korea,tt0390042,7.0,"1,762",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg4NDM0MTY2Ml5BMl5BanBnXkFtZTgwMjk4OTQ2MzE@._V1_SX300.jpg
Glove,movie,2011,N/A,20 Jan 2011,"Drama, Sport",Woo-Suk Kang,Ki-beom Kim,Korean,South Korea,tt1832362,6.9,297,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4NzE3NzQ3OV5BMl5BanBnXkFtZTgwMjU1MTAzMjE@._V1_SX300.jpg
Silmido,movie,2003,Not Rated,24 Dec 2003,"Action, Drama",Woo-Suk Kang,Hie-jae Kim,Korean,South Korea,tt0387596,7.1,"4,117",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmMwZDZmM2ItNmRiZi00ODJmLThmNDMtYzI2ZGFjMzVkZDIyXkEyXkFqcGdeQXVyMjQ1NjEyNzE@._V1_SX300.jpg
Beauty Inside,series,2018,N/A,01 Oct 2018,"Drama, Fantasy, Romance",N/A,N/A,Korean,South Korea,tt8801708,7.5,"1,101",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGQ3OWRmNTctODYyNC00Y2JkLThiMjUtZGM5YmZiZWYzYWIxXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
Along With the Gods: The Last 49 Days,movie,2018,Not Rated,01 Aug 2018,"Action, Drama, Fantasy",Yong-hwa Kim,"Ho-min Ju (comic ""Singwa hamkke""), Yong-hwa Kim (screenplay)",Korean,South Korea,tt8116428,7.1,"5,572",N/A,N/A,https://m.media-amazon.com/images/M/MV5BNjc3NjU0MWEtZTkxYS00ZmMyLTk4YTQtMmMxM2Q0MjQxNzk1XkEyXkFqcGdeQXVyNzQzNDM3NTI@._V1_SX300.jpg
Bleak Night,movie,2010,PG-13,03 Mar 2011,Drama,Sung-hyun Yoon,Sung-hyun Yoon,Korean,South Korea,tt1836099,7.1,"1,022",N/A,N/A,https://m.media-amazon.com/images/M/MV5BOTcyYmE4ZjMtNWMyYi00ZWFiLTg2YmMtMzViODA1YmI2YjIzXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
One Fine Spring Day,movie,2001,N/A,29 Sep 2001,"Drama, Romance",Jin-ho Hur,Jin-ho Hur,Korean,"South Korea, Japan, Hong Kong",tt0295192,7.1,"1,459",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMzE0MTA4MmUtMDk4OS00NDVkLTlhNjctN2EyZmY2ZTc0ODFmXkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_SX300.jpg
Nameless Gangster: Rules of the Time,movie,2012,Not Rated,02 Feb 2012,"Action, Crime, Drama",Jong-bin Yoon,Jong-bin Yoon,"Korean, Japanese",South Korea,tt2082221,7.1,"5,749","CJ Entertainment, Palette Pictures",N/A,https://m.media-amazon.com/images/M/MV5BMjA4NTY0OTQxMV5BMl5BanBnXkFtZTgwMTgxNDcyNjE@._V1_SX300.jpg
Midnight Runners,movie,2017,Not Rated,25 Aug 2017,"Action, Comedy",Joo-hwan Kim,Joo-hwan Kim,Korean,South Korea,tt7056732,7.2,"5,292",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZDE5Zjc3NjUtNmYwYS00M2IxLWFjMGMtYmI3ZWNkOTZmNWExXkEyXkFqcGdeQXVyNTAwNzc3ODg@._V1_SX300.jpg
The Battleship Island,movie,2017,Not Rated,26 Jul 2017,"Action, Drama, History",Seung-wan Ryoo,Seung-wan Ryoo,"Korean, Japanese",South Korea,tt5969696,7.1,"5,844",Filmmaker R&amp;K,N/A,https://m.media-amazon.com/images/M/MV5BZDEwMDIxYzMtMGNhNC00MjJkLTkyODktOWUxMjlhYzBlMGE0XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg
Jesters: The Game Changers,movie,2019,N/A,21 Aug 2019,"Comedy, Drama, History",Joo-Ho Kim,Joo-Ho Kim,"Korean, Mandarin",South Korea,tt10892530,6.4,173,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYmE1YzA3MTctMDU4MS00NTdkLThiYWUtODYyNDU0Zjk5OWUyXkEyXkFqcGdeQXVyODg1NjU2MjE@._V1_SX300.jpg
Tune in for Love,movie,2019,N/A,05 Nov 2019,"Drama, Romance",Ji-woo Jung,Ji-woo Jung,Korean,South Korea,tt10763618,7.1,"2,241",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjJiMGU4ZDMtYTA4MS00MjUyLWFkMjUtYzBmZTQ5NDRkNmExXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
Snowpiercer,movie,2013,R,11 Jul 2014,"Action, Drama, Sci-Fi",Bong Joon Ho,"Jacques Lob (based on ""Le Transperceneige"" by), Benjamin Legrand (based on ""Le Transperceneige"" by), Jean-Marc Rochette (based on ""Le Transperceneige"" by), Bong Joon Ho (screen story by), Bong Joon Ho (screenplay by), Kelly Masterson (screenplay by)","English, Korean, French, Japanese, Czech, German","South Korea, Czech Republic",tt1706620,7.1,"322,589","Opus, CJ Entertainment, Stillking Films, Moho Film",N/A,https://m.media-amazon.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_SX300.jpg
Extreme Job,movie,2019,Not Rated,21 Jun 2019,"Action, Comedy, Crime",Byeong-heon Lee,Se-yeong Bae,"Korean, Mandarin",South Korea,tt9541602,7.1,"6,757",CJ Entertainment,N/A,https://m.media-amazon.com/images/M/MV5BMWE2ZmI5NjEtMzQ5Zi00Zjk4LWFiODItOTRkNjMwYTY1YWNlXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
Veteran,movie,2015,Not Rated,05 Aug 2015,"Action, Comedy, Crime, Thriller",Seung-wan Ryoo,Seung-wan Ryoo,"Korean, Russian, English",South Korea,tt4768764,7.0,"5,439",Filmmaker R&amp;K,N/A,https://m.media-amazon.com/images/M/MV5BMjE2MDc4NTQ3N15BMl5BanBnXkFtZTgwNDU2MDE4NjE@._V1_SX300.jpg
Hwayi: A Monster Boy,movie,2013,Not Rated,09 Oct 2013,"Action, Crime, Thriller",Joon-Hwan Jang,"Joon-Hwan Jang, Joo-Suk Park",Korean,South Korea,tt2972362,7.0,"4,171",N/A,N/A,https://m.media-amazon.com/images/M/MV5BYWZmNzI5ODYtM2Q1Ni00MjJmLWFjNTctMzY4MTAxYTA5NjU3XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
My Princess,series,2011,N/A,05 Jan 2011,"Comedy, Drama, Romance",N/A,N/A,Korean,South Korea,tt2375282,7.0,770,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjFhYTY5MWUtZDNhYy00ODgyLWIzY2YtYzQ2YTVlZjljMmE3XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
My Only Love Song,series,2017–,N/A,09 Jun 2017,"Fantasy, Romance",N/A,N/A,Korean,South Korea,tt6125832,6.8,522,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMWJkNzc3YjEtNjQyZS00YzZlLWI5M2ItM2RmMzIzYmZiYmU4XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg
May 18,movie,2007,PG-13,25 Jul 2007,"Drama, History",Ji-hoon Kim,"Hyeon Na, Sang-yeon Park",Korean,South Korea,tt0800341,7.0,"1,024",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjM3MjIyNzMwMF5BMl5BanBnXkFtZTgwODk2NzE1MjE@._V1_SX300.jpg
My Lovely Week,movie,2005,N/A,07 Oct 2005,Drama,Kyu-dong Min,"Jo-yun Hwang, Kyu-dong Min, Sun-hee Oh, Seong-hyeob Yu",Korean,South Korea,tt0479724,6.8,262,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTg4ODMwMzc5N15BMl5BanBnXkFtZTgwMTkxOTE3MjE@._V1_SX300.jpg
Possessed,series,2019–,N/A,06 Mar 2019,"Comedy, Crime, Drama, Horror, Romance, Thriller",N/A,N/A,Korean,South Korea,tt9537306,6.9,495,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMjBmMTMyZDYtZjkwZC00YTNhLTg4YmUtOTQ1MjZjOTc4MDY0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
The Great Battle,movie,2018,Not Rated,21 Sep 2018,"Action, Drama, History, War",Kwang-shik Kim,"Eui-Mok Jung, Kwang-shik Kim, Yoo-jin Kim, Eun-kyo Park","Korean, Mandarin",South Korea,tt6931414,7.0,"4,007",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZGU0NGM0YzQtYjkyYy00Y2VjLTgyM2MtM2Q2NTRjNDUxYmJiXkEyXkFqcGdeQXVyNTUxNTI3MzY@._V1_SX300.jpg
Abyss,series,2019,TV-14,06 May 2019,"Comedy, Fantasy, Romance",N/A,N/A,Korean,South Korea,tt10055734,7.1,"1,190",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGNlN2I4Y2YtNGUyYi00MTk2LWJkYWItMTVhNjFiYzY3YmEyXkEyXkFqcGdeQXVyNzk0NTA5NQ@@._V1_SX300.jpg
The Day He Arrives,movie,2011,Not Rated,08 Sep 2011,"Comedy, Drama",Sang-soo Hong,Sang-soo Hong,Korean,South Korea,tt1922561,7.0,"2,204",N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUwOTM0NjkzNV5BMl5BanBnXkFtZTcwMjE5MzA1Nw@@._V1_SX300.jpg
